Year,Month,Day,APCode,Snow,Prcp
2008,5,9,SEA,0.0,0.0
2008,5,9,SLC,0.0,0.0
2008,5,9,STL,0.0,53.0
2008,5,9,TPA,0.0,0.0
2008,5,9,TUS,0.0,0.0
2008,5,9,ALB,0.0,0.0
2008,5,9,AUS,0.0,0.0
2008,5,9,BNA,0.0,3.0
2008,5,9,HRL,0.0,0.0
2008,5,9,PHL,0.0,399.0
2008,5,9,BDL,0.0,38.0
2008,5,9,BHM,0.0,0.0
2008,5,9,JAX,0.0,0.0
2008,5,9,MSY,0.0,0.0
2008,5,9,SDF,0.0,5.0
2008,5,9,CLE,0.0,0.0
2008,5,9,CMH,0.0,94.0
2008,5,9,DTW,0.0,0.0
2008,5,9,FLL,0.0,3.0
2008,5,9,ONT,0.0,0.0
2008,5,9,PVD,0.0,114.0
2008,5,9,RDU,0.0,109.0
2008,5,9,SAT,0.0,0.0
2008,5,9,BOI,0.0,0.0
2008,5,9,GEG,0.0,0.0
2008,5,9,RNO,0.0,0.0
2008,5,9,BUF,0.0,0.0
2008,5,9,BUR,0.0,0.0
2008,5,9,SJC,0.0,0.0
2008,5,9,SMF,0.0,0.0
2008,5,9,IND,0.0,36.0
2008,5,9,ISP,0.0,180.0
2008,5,9,JAN,0.0,0.0
2008,5,9,LIT,0.0,15.0
2008,5,9,MHT,0.0,0.0
2008,5,9,OKC,0.0,0.0
2008,5,9,ORF,0.0,8.0
2008,5,9,PBI,0.0,0.0
2008,5,9,PIT,0.0,23.0
2008,5,9,RSW,0.0,0.0
2008,5,9,CRP,0.0,0.0
2008,5,9,TUL,0.0,0.0
2008,5,9,IAD,0.0,216.0
2008,5,9,OMA,0.0,41.0
2008,5,9,SFO,0.0,0.0
2008,5,9,SNA,0.0,0.0
2008,5,10,ABQ,0.0,0.0
2008,5,10,AMA,0.0,0.0
2008,5,10,BWI,0.0,69.0
2008,5,10,DAL,0.0,18.0
2008,5,10,DEN,0.0,53.0
2008,5,10,ELP,0.0,0.0
2008,5,10,HOU,0.0,0.0
2008,5,10,LAS,0.0,0.0
2008,5,10,LAX,0.0,0.0
2008,5,10,LBB,0.0,0.0
2008,5,10,MAF,0.0,0.0
2008,5,10,MCI,0.0,91.0
2008,5,10,MCO,0.0,0.0
2008,5,10,MDW,0.0,0.0
2008,5,10,OAK,0.0,0.0
2008,5,10,PDX,0.0,5.0
2008,5,10,PHX,0.0,0.0
2008,5,10,SAN,0.0,0.0
2008,5,10,SEA,0.0,3.0
2008,5,10,SLC,0.0,0.0
2008,5,10,STL,0.0,236.0
2008,5,10,TPA,0.0,0.0
2008,5,10,TUS,0.0,0.0
2008,5,10,ALB,0.0,0.0
2008,5,10,AUS,0.0,8.0
2008,5,10,BNA,0.0,86.0
2008,5,10,FLL,0.0,0.0
2008,5,10,HRL,0.0,0.0
2008,5,10,PHL,0.0,0.0
2008,5,10,BDL,0.0,0.0
2008,5,10,BHM,0.0,18.0
2008,5,10,JAX,0.0,0.0
2008,5,10,MSY,0.0,0.0
2008,5,10,SDF,0.0,0.0
2008,5,10,CLE,0.0,0.0
2008,5,10,CMH,0.0,0.0
2008,5,10,DTW,0.0,0.0
2008,5,10,ONT,0.0,0.0
2008,5,10,ORF,0.0,23.0
2008,5,10,PVD,0.0,0.0
2008,5,10,RDU,0.0,0.0
2008,5,10,SAT,0.0,0.0
2008,5,10,BOI,0.0,0.0
2008,5,10,GEG,0.0,10.0
2008,5,10,RNO,0.0,0.0
2008,5,10,BUF,0.0,0.0
2008,5,10,BUR,0.0,0.0
2008,5,10,SJC,0.0,0.0
2008,5,10,SMF,0.0,0.0
2008,5,10,IND,0.0,0.0
2008,5,10,ISP,0.0,8.0
2008,5,10,JAN,0.0,0.0
2008,5,10,LIT,0.0,262.0
2008,5,10,MHT,0.0,0.0
2008,5,10,OKC,0.0,0.0
2008,5,10,PBI,0.0,0.0
2008,5,10,PIT,0.0,185.0
2008,5,10,RSW,0.0,0.0
2008,5,10,CRP,0.0,0.0
2008,5,10,TUL,0.0,0.0
2008,5,10,IAD,0.0,74.0
2008,5,10,OMA,0.0,193.0
2008,5,10,SFO,0.0,0.0
2008,5,10,SNA,0.0,0.0
2008,5,11,ABQ,0.0,0.0
2008,5,11,AMA,0.0,0.0
2008,5,11,BWI,0.0,378.0
2008,5,11,DAL,0.0,0.0
2008,5,11,DEN,0.0,0.0
2008,5,11,ELP,0.0,0.0
2008,5,11,HOU,0.0,20.0
2008,5,11,LAS,0.0,0.0
2008,5,11,LAX,0.0,0.0
2008,5,11,LBB,0.0,0.0
2008,5,11,MAF,0.0,0.0
2008,5,11,MCI,0.0,0.0
2008,5,11,MCO,0.0,0.0
2008,5,11,MDW,0.0,371.0
2008,5,11,OAK,0.0,0.0
2008,5,11,PDX,0.0,8.0
2008,5,11,PHX,0.0,0.0
2008,5,11,SAN,0.0,0.0
2008,5,11,SEA,0.0,5.0
2008,5,11,SLC,0.0,0.0
2008,5,11,STL,0.0,71.0
2008,5,11,TPA,0.0,0.0
2008,5,11,TUS,0.0,0.0
2008,5,11,ALB,0.0,0.0
2008,5,11,AUS,0.0,0.0
2008,5,11,BNA,0.0,0.0
2008,5,11,FLL,0.0,3.0
2008,5,11,HRL,0.0,0.0
2008,5,11,PHL,0.0,3.0
2008,5,11,BDL,0.0,0.0
2008,5,11,BHM,0.0,394.0
2008,5,11,JAX,0.0,0.0
2008,5,11,MSY,0.0,0.0
2008,5,11,SDF,0.0,119.0
2008,5,11,CLE,0.0,46.0
2008,5,11,CMH,0.0,188.0
2008,5,11,DTW,0.0,137.0
2008,5,11,ONT,0.0,0.0
2008,5,11,ORF,0.0,218.0
2008,5,11,PVD,0.0,0.0
2008,5,11,RDU,0.0,239.0
